uniprot_id,combined,learned_score,top_pocket,top_pocket_residues,p_ip_given_site,hull_depth,plddt_mean,organism_key,annotated,seen,cluster,rank,precision_at_rank,gene,protein_name,keywords,function,explained
Q8TF62,0.6666504521008385,0.8009311940888236,79,"206,257,258,259,260,261,263,264,265,266,268,271,379,382,385,387,793,796,797,800,803,804,807,808,809,821,824,825,826,827,944,945,947",0.8323442226011073,26.159419961104,88.54526315789474,human,False,False,Q86H52,16,0.125,ATP8B4,Probable phospholipid-transporting ATPase IM (EC 7.6.2.1) (ATPase class I type 8B member 4) (P4-ATPase flippase complex alpha subunit ATP8B4),ATP-binding;Cell membrane;Golgi apparatus;Lipid transport;Magnesium;Membrane;Metal-binding;Nucleotide-binding;Proteomics identification;Reference proteome;Translocase;Transmembrane;Transmembrane helix;Transport,FUNCTION: Component of a P4-ATPase flippase complex which catalyzes the hydrolysis of ATP coupled to the transport of aminophospholipids from the outer to the inner leaflet of various membranes and ensures the maintenance of asymmetric distribution of phospholipids. Phospholipid translocation also seems to be implicated in vesicle formation and in uptake of lipid signaling molecules (Probable). {ECO:0000305}.,True
Q9Y6T7,0.6607591912852551,0.7981657019497551,91,"248,249,250,251,274,275,276,279,445,450,453,454,457,458,461",0.827847137093408,24.954856481950053,88.50375,human,False,False,Q9Y6T7,17,0.11764705882352941,DGKB,Diacylglycerol kinase beta (DAG kinase beta) (EC 2.7.1.107) (90 kDa diacylglycerol kinase) (Diglyceride kinase beta) (DGK-beta),Alternative splicing;ATP-binding;Calcium;Cell membrane;Cytoplasm;Kinase;Lipid metabolism;Membrane;Metal-binding;Nucleotide-binding;Phosphoprotein;Postsynaptic cell membrane;Proteomics identification;Reference proteome;Repeat;Synapse;Transferase;Zinc;Zinc-finger,"FUNCTION: Diacylglycerol kinase that converts diacylglycerol/DAG into phosphatidic acid/phosphatidate/PA and regulates the respective levels of these two bioactive lipids (PubMed:11719522). Thereby, acts as a central switch between the signaling pathways activated by these second messengers with different cellular targets and opposite effects in numerous biological processes (Probable). Has a higher activity with long-chain diacylglycerols like 1,2-di-(9Z-octadecenoyl)-sn-glycerol compared to 1,2-didecanoyl-sn-glycerol (By similarity). Specifically expressed in brain, it regulates neuron-specific morphological changes including neurite branching and neurite spine formation (By similarity). {ECO:0000250|UniProtKB:P49621, ECO:0000250|UniProtKB:Q6NS52, ECO:0000269|PubMed:11719522, ECO:0000305}.; FUNCTION: [Isoform 2]: Does not associate with membranes but has a diacylglycerol kinase activity. {ECO:0000269|PubMed:11719522}.",True
P53621,0.6578768124084354,0.8182069596840187,28,"4,318,321,322,323,492,493,506,507,508,529,530,531,567,569,583",0.8040469524513691,28.40716380840193,88.80578947368421,human,False,False,P53622,18,0.1111111111111111,COPA,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin],3D-structure;Alternative splicing;Cytoplasm;Cytoplasmic vesicle;Direct protein sequencing;Disease variant;ER-Golgi transport;Golgi apparatus;Hormone;Membrane;Methylation;Phosphoprotein;Protein transport;Proteomics identification;Reference proteome;Repeat;RNA editing;Secreted;Transport;WD repeat,"FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. In mammals, the coatomer can only be recruited by membranes associated to ADP-ribosylation factors (ARFs), which are small GTP-binding proteins; the complex also influences the Golgi structural integrity, as well as the processing, activity, and endocytic recycling of LDL receptors (By similarity). {ECO:0000250}.; FUNCTION: Xenin stimulates exocrine pancreatic secretion. It inhibits pentagastrin-stimulated secretion of acid, to induce exocrine pancreatic secretion and to affect small and large intestinal motility. In the gut, xenin interacts with the neurotensin receptor.",True
Q7Z7A3,0.654451190546127,0.7893692864400299,2,"91,127,143,144,147,148,151,152,155,169,171,175,176,179,180,181,183,184,192,193,194,195,196,197,198,209,211,237,239,240,245,266,269,270,271,273,275",0.8290811433741374,16.911634895048657,84.6770588235294,human,False,False,Q94480,19,0.10526315789473684,CTU1,Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (ATP-binding domain-containing protein 3) (Cancer-associated gene protein) (Cytoplasmic tRNA adenylyltransferase 1),Cytoplasm;Phosphoprotein;Proteomics identification;Reference proteome;RNA-binding;Transferase;tRNA processing;tRNA-binding,"FUNCTION: Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of tRNA(Lys), tRNA(Glu) and tRNA(Gln). Directly binds tRNAs and probably acts by catalyzing adenylation of tRNAs, an intermediate required for 2-thiolation. It is unclear whether it acts as a sulfurtransferase that transfers sulfur from thiocarboxylated URM1 onto the uridine of tRNAs at wobble position. {ECO:0000255|HAMAP-Rule:MF_03053, ECO:0000269|PubMed:19017811}.",True
Q13621,0.6538407737420764,0.784341957137712,90,"699,700,702,703,706,707,902,932,933,934,935,936",0.8336169801856937,16.68845479962141,91.00333333333332,human,False,False,Q9BXP2,20,0.1,SLC12A1,Solute carrier family 12 member 1 (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 1) (BSC1) (Kidney-specific Na-K-Cl symporter) (Na-K-2Cl cotransporter 2) (NKCC2),Alternative splicing;Bartter syndrome;Cell membrane;Chloride;Disease variant;Glycoprotein;Ion transport;Membrane;Neurodegeneration;Phosphoprotein;Potassium;Potassium transport;Proteomics identification;Reference proteome;Sodium;Sodium transport;Symport;Transmembrane;Transmembrane helix;Transport,"FUNCTION: Renal sodium, potassium and chloride non-electrogenic ion symporter that mediates the transepithelial NaCl reabsorption in the thick ascending limb and plays an essential role in the urinary concentration and volume regulation (PubMed:21321328). It can substitute NH4(+) for K(+), enabling NH4(+) apical transmembrane transport in the medullary thick ascending limb (MTAL). This function is crucial for maintaining ammonium homeostasis by the kidney, particularly during metabolic acidosis (By similarity). {ECO:0000250|UniProtKB:P55015, ECO:0000269|PubMed:21321328}.",False
Q5JTH9,0.6505662435382029,0.7819656695704352,46,"718,758,789,793,796,797,830,831,834,835,838,869,870,873,876",0.831962666462819,20.492931111250687,90.94941176470589,human,False,False,Q5JTH9,21,0.09523809523809523,RRP12,RRP12-like protein,3D-structure;Alternative splicing;Isopeptide bond;Membrane;Nucleus;Phosphoprotein;Proteomics identification;Reference proteome;Ribosome biogenesis;Transmembrane;Transmembrane helix;Ubl conjugation,"FUNCTION: Participates in the nucleoplasmic stage of pre-40S ribosomal subunit assembly, functioning as a scaffold for assembly factors and preparing pre-40S particles for export from the nucleus to the cytoplasm. {ECO:0000269|PubMed:36321656}.",False
Q8IZ81,0.6500975067113612,0.7384249079738251,3,"11,12,15,16,19,23,27,28,29,30,31,32,33,49,50,51,53,54,55,56,59,80,81,82,83,84,88",0.8803840440528656,8.183345712440712,90.9785714285714,human,False,False,Q54VR8,22,0.09090909090909091,ELMOD2,ELMO domain-containing protein 2,Antiviral defense;GTPase activation;Proteomics identification;Reference proteome,"FUNCTION: Acts as a GTPase-activating protein (GAP) toward guanine nucleotide exchange factors like ARL2, ARL3, ARF1 and ARF6, but not for GTPases outside the Arf family. Regulates IFN-related antiviral responses. {ECO:0000269|PubMed:17452337, ECO:0000269|PubMed:19966137}.",False
P49683,0.6495598490357032,0.734647103974197,26,"93,159,162,163,269,272,273,276,277,280,339",0.8841794182836902,13.482244895995272,81.394375,human,False,False,P49146,23,0.08695652173913043,PRLHR,Prolactin-releasing peptide receptor (PrRP receptor) (PrRPR) (G protein-coupled receptor 10) (hGR3),3D-structure;Cell membrane;Disulfide bond;G protein-coupled receptor;Glycoprotein;Membrane;Proteomics identification;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix,"FUNCTION: Receptor for prolactin-releasing peptide (PrRP). Implicated in lactation, regulation of food intake and pain-signal processing.",False
P0C7X1,0.6491028508417713,0.7395657987929606,8,"74,77,78,80,81,88,92,93,96,97,100,101",0.8776810013404716,12.968732547079842,91.60785714285716,human,False,False,A0A087WVF3,24,0.08333333333333333,TBC1D3H,TBC1 domain family member 3H,Cell membrane;GTPase activation;Lipoprotein;Membrane;Palmitate;Reference proteome;Ubl conjugation,FUNCTION: Acts as a GTPase activating protein for RAB5. Does not act on RAB4 or RAB11 (By similarity). {ECO:0000250}.,False
B9A6J9,0.6443166144930365,0.7300960875107989,3,"74,77,78,80,81,88,93,97,100,101",0.8825093374897812,18.257125118317504,92.08235294117648,human,False,False,A0A087WVF3,25,0.08,TBC1D3L,TBC1 domain family member 3L,Cell membrane;GTPase activation;Lipoprotein;Membrane;Palmitate;Reference proteome;Ubl conjugation,FUNCTION: Acts as a GTPase activating protein for RAB5. Does not act on RAB4 or RAB11 (By similarity). {ECO:0000250|UniProtKB:Q8IZP1}.,False
Q86WG3,0.6429126834620817,0.7320432542020605,51,"254,259,262,263,289,291,292,295",0.878244119827137,13.913268321970648,90.43357142857144,human,False,False,Q12982,26,0.07692307692307693,ATCAY,Caytaxin (Ataxia cayman type protein) (BNIP-2-homology) (BNIP-H),Alternative splicing;Cell projection;Cytoplasm;Disease variant;Mitochondrion;Neurogenesis;Proteomics identification;Reference proteome;Synapse;Transport;Ubl conjugation,"FUNCTION: Functions in the development of neural tissues, particularly the postnatal maturation of the cerebellar cortex. May play a role in neurotransmission through regulation of glutaminase/GLS, an enzyme responsible for the production in neurons of the glutamate neurotransmitter. Alternatively, may regulate the localization of mitochondria within axons and dendrites. {ECO:0000269|PubMed:16899818}.",False
P10632,0.6419729236053732,0.7216813766054465,25,"92,95,120,121,124,125,128,129,432",0.8895517390583143,5.957561024898354,96.653125,human,False,False,P08686,27,0.07407407407407407,CYP2C8,Cytochrome P450 2C8 (EC 1.14.14.1) (CYPIIC8) (Cytochrome P450 IIC2) (Cytochrome P450 MP-12) (Cytochrome P450 MP-20) (Cytochrome P450 form 1) (S-mephenytoin 4-hydroxylase),3D-structure;Alternative splicing;Direct protein sequencing;Endoplasmic reticulum;Heme;Iron;Lipid metabolism;Membrane;Metal-binding;Microsome;Monooxygenase;Oxidoreductase;Phosphoprotein;Proteomics identification;Reference proteome;Steroid metabolism,"FUNCTION: A cytochrome P450 monooxygenase involved in the metabolism of various endogenous substrates, including fatty acids, steroid hormones and vitamins (PubMed:11093772, PubMed:14559847, PubMed:15766564, PubMed:19965576, PubMed:7574697). Mechanistically, uses molecular oxygen inserting one oxygen atom into a substrate, and reducing the second into a water molecule, with two electrons provided by NADPH via cytochrome P450 reductase (NADPH--hemoprotein reductase) (PubMed:11093772, PubMed:14559847, PubMed:15766564, PubMed:19965576, PubMed:7574697). Primarily catalyzes the epoxidation of double bonds of polyunsaturated fatty acids (PUFA) with a preference for the last double bond (PubMed:15766564, PubMed:19965576, PubMed:7574697). Catalyzes the hydroxylation of carbon-hydrogen bonds. Metabolizes all trans-retinoic acid toward its 4-hydroxylated form (PubMed:11093772). Displays 16-alpha hydroxylase activity toward estrogen steroid hormones, 17beta-estradiol (E2) and estrone (E1) (PubMed:14559847). Plays a role in the oxidative metabolism of xenobiotics. It is the principal enzyme responsible for the metabolism of the anti-cancer drug paclitaxel (taxol) (PubMed:26427316). {ECO:0000269|PubMed:11093772, ECO:0000269|PubMed:14559847, ECO:0000269|PubMed:15766564, ECO:0000269|PubMed:19965576, ECO:0000269|PubMed:26427316, ECO:0000269|PubMed:7574697}.",True
P36124,0.7203554246774052,0.853472062439866,1,"272,275,320,325,330,332,333,334,335,352,353,369,373,375,376,377,378,379,380,381,390,392,393,397,399,400,401,402,403,404,412,453,455,489,490,491,492,493,494,495",0.8440292967740348,27.093845998452576,89.44470588235295,yeast,False,False,P42948,1,0.0,SET3,Histone reader SET3 (SET domain-containing protein 3),3D-structure;Activator;Chromatin regulator;Chromosome;Meiosis;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repressor;Transcription;Transcription regulation;Zinc;Zinc-finger,"FUNCTION: Histone reader that recognizes histone H3 di- or tri-methylated at 'Lys-4' and acts as part of large multiprotein complexes that modify and/or remodel chromatin to regulate transcription (PubMed:12434058, PubMed:23798402, PubMed:27697561). Required for both gene activation and repression (PubMed:12434058). Part of the Set3C complex, which is required to repress early/middle sporulation genes during meiosis (PubMed:12434058). Required for the transcriptional activation of genes with high activity (PubMed:12434058). {ECO:0000269|PubMed:12434058, ECO:0000269|PubMed:23798402, ECO:0000269|PubMed:27697561}.",False
P18238,0.6908981996843662,0.8069993786027635,3,"26,27,30,31,34,35,37,38,75,77,78,79,82,85,138,141,145,241,242,283,287",0.8561322573514064,15.750564087843436,95.01454545454544,yeast,False,False,B0G159,2,0.0,AAC3,"ADP/ATP translocase 3 (ADP,ATP carrier protein 3) (Adenine nucleotide translocator 3) (ANT 3)",3D-structure;Antiport;ATP-binding;Membrane;Mitochondrion;Mitochondrion inner membrane;Nucleotide-binding;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,"FUNCTION: ADP:ATP antiporter that mediates import of ADP into the mitochondrial matrix for ATP synthesis, and export of ATP out to fuel the cell (PubMed:2165073). Cycles between the cytoplasmic-open state (c-state) and the matrix-open state (m-state): operates by the alternating access mechanism with a single substrate-binding site intermittently exposed to either the cytosolic (c-state) or matrix (m-state) side of the inner mitochondrial membrane (By similarity). {ECO:0000250|UniProtKB:G2QNH0, ECO:0000269|PubMed:2165073}.",True
Q12251,0.6867999142077541,0.8125560450817819,2,"37,40,41,44,45,47,48,79,81,82,83,86,89,144,147,151,258,259,304,305,308,309",0.8452338990827756,17.143443953994506,91.9275,yeast,False,False,B0G159,3,0.0,,Uncharacterized mitochondrial carrier YPR011C,Membrane;Mitochondrion;Mitochondrion inner membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,,True
P27472,0.6797340464799504,0.7985599257665035,57,"283,286,287,288,290,291,294,309,310,312,314,500,580,583,584,587",0.8511997967184526,17.412611788695422,97.3831818181818,yeast,False,False,P54840,4,0.0,GSY2,Glycogen [starch] synthase isoform 2 (EC 2.4.1.11),3D-structure;Allosteric enzyme;Cytoplasm;Direct protein sequencing;Glycogen biosynthesis;Glycosyltransferase;Phosphoprotein;Reference proteome;Transferase,"FUNCTION: Glycogen synthase participates in the glycogen biosynthetic process along with glycogenin and glycogen branching enzyme. Extends the primer composed of a few glucose units formed by glycogenin by adding new glucose units to it. In this context, glycogen synthase transfers the glycosyl residue from UDP-Glc to the non-reducing end of alpha-1,4-glucan. {ECO:0000269|PubMed:15680913}.",True
P53622,0.6673585815369751,0.7947747058388556,1,"1,2,3,4,5,6,7,24,40,41,42,289,291,307,309,320,322,323,324,325,326,327,330,331,332,334,337,370,371,372,373,374,389,390,391,392,418,419,431,433,436,453,454,455,456,457,458,496,497,498,499,500,502,510,511,512,513,531,532,533,534,535,536,537,538,539,550,551,571,573,574,575,576,577,587",0.839682713395619,24.49051423398045,87.2653846153846,yeast,False,False,P53622,5,0.0,COP1,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (Retrieval from endoplasmic reticulum protein 1) (Secretory protein 22) (Suppressor of osmo-sensitivity 1),3D-structure;Cytoplasm;Cytoplasmic vesicle;Direct protein sequencing;ER-Golgi transport;Golgi apparatus;Membrane;Protein transport;Reference proteome;Repeat;Transport;WD repeat,"FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. {ECO:0000269|PubMed:17101773}.",False
Q03162,0.6598503105293294,0.7791196814574662,85,"307,309,498,499,501,502,503,505,510,535",0.8469177794289259,8.78398368230416,91.622,yeast,False,False,Q03162,6,0.0,MUB1,MYND-type zinc finger protein MUB1 (Multi-budding protein),Cytoplasm;Metal-binding;Reference proteome;Ubl conjugation pathway;Zinc;Zinc-finger,FUNCTION: Involved in the determination of the onset of polarized growth. Required for the ubiquitin-dependent degradation of RPN4. Cooperates with UBR2 to transfer ubiquitin from RAD6 to RPN4. {ECO:0000269|PubMed:18070918}.,False
P46970,0.6517861301524942,0.7863534877027352,28,"164,167,217,220,221,224,276",0.8288716720219961,23.11567311735028,91.56000000000002,yeast,False,False,P46970,7,0.0,NMD5,Nonsense-mediated mRNA decay protein 5 (Karyopherin-119),Cytoplasm;Nucleus;Phosphoprotein;Protein transport;Reference proteome;Transport,FUNCTION: Active in protein import into the nucleus. Its major import substrate is transcription elongation factor TFIIS. {ECO:0000269|PubMed:9852143}.,False
P25626,0.6514567476603386,0.7418652334760484,6,"64,69,70,71,72,97,99,139,143,144,145,146,147,148",0.8781335453717165,7.469549292922025,97.48470588235294,yeast,False,False,P25626,8,0.0,IMG1,"Large ribosomal subunit protein bL19m (54S ribosomal protein IMG1, mitochondrial) (Integrity of mitochondrial genome protein 1) (PetCR46)",3D-structure;Mitochondrion;Reference proteome;Ribonucleoprotein;Ribosomal protein;Transit peptide,"FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane (PubMed:24675956, PubMed:25609543). bL19m is essential for respiration (PubMed:8771712). {ECO:0000269|PubMed:8771712, ECO:0000305|PubMed:24675956, ECO:0000305|PubMed:25609543}.",False
P53273,0.645884171956378,0.7665693419478943,120,"695,698,699,705,707,708,739,740,741,742,845,846,847,848,849,850,853",0.8425645751957042,9.671307890094614,75.55588235294118,yeast,False,False,P53273,9,0.0,VSB1,Vacuolar basic amino acid transporter VSB1 (Vacuolar storage of basic amino acids 1),Amino-acid transport;Membrane;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix;Transport;Vacuole,FUNCTION: Amino acid transporter involved in vacuolar uptake of basic amino acids for storage during nitrogen replete condititions (PubMed:32776922). May function as an amino acid/proton antiporter (PubMed:32776922). {ECO:0000269|PubMed:32776922}.,False
P53244,0.6456719249368487,0.7492798598156244,18,"64,66,175,219,221,225,266,267,268,297,298,299,300",0.8617233153654089,18.2020709682072,82.30125,yeast,False,False,P53244,10,0.0,ART5,Arrestin-related trafficking adapter 5,Endocytosis;Isopeptide bond;Reference proteome;Ubl conjugation,FUNCTION: May regulate endocytosis by recruiting RSP5 ubiquitin ligase activity to specific plasma membrane proteins in response to extracellular stimuli. {ECO:0000269|PubMed:18976803}.,False
Q03619,0.6422014382762394,0.7451275798060052,86,"655,691,693,696,698,769,770,773,774,777,778,781,807,812",0.8618677602075033,21.559064708053636,85.41799999999999,yeast,False,False,O13535,11,0.0,TY1B-ER2,Transposon Ty1-ER2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)],Aspartyl protease;ATP-binding;Cytoplasm;DNA integration;DNA recombination;DNA-binding;DNA-directed DNA polymerase;Endonuclease;Hydrolase;Magnesium;Metal-binding;Multifunctional enzyme;Nuclease;Nucleotide-binding;Nucleotidyltransferase;Nucleus;Protease;Reference proteome;Ribosomal frameshifting;RNA-binding;RNA-directed DNA polymerase;Transferase;Transposable element;Transposition;Viral release from host cell;Virion maturation;Zinc;Zinc-finger,"FUNCTION: Capsid protein (CA) is the structural component of the virus-like particle (VLP), forming the shell that encapsulates the retrotransposons dimeric RNA genome. The particles are assembled from trimer-clustered units and there are holes in the capsid shells that allow for the diffusion of macromolecules. CA also has nucleocapsid-like chaperone activity, promoting primer tRNA(i)-Met annealing to the multipartite primer-binding site (PBS), dimerization of Ty1 RNA and initiation of reverse transcription (By similarity). {ECO:0000250}.; FUNCTION: The aspartyl protease (PR) mediates the proteolytic cleavages of the Gag and Gag-Pol polyproteins after assembly of the VLP. {ECO:0000250}.; FUNCTION: Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that catalyzes the conversion of the retro-elements RNA genome into dsDNA within the VLP. The enzyme displays a DNA polymerase activity that can copy either DNA or RNA templates, and a ribonuclease H (RNase H) activity that cleaves the RNA strand of RNA-DNA heteroduplexes during plus-strand synthesis and hydrolyzes RNA primers. The conversion leads to a linear dsDNA copy of the retrotransposon that includes long terminal repeats (LTRs) at both ends (By similarity). {ECO:0000250}.; FUNCTION: Integrase (IN) targets the VLP to the nucleus, where a subparticle preintegration complex (PIC) containing at least integrase and the newly synthesized dsDNA copy of the retrotransposon must transit the nuclear membrane. Once in the nucleus, integrase performs the integration of the dsDNA into the host genome (By similarity). {ECO:0000250}.",True
P35207,0.6402080822878168,0.738652576272891,15,"904,984,985,986,1013,1016,1017,1018,1019,1020",0.8667242257763351,7.222012183023487,78.794,yeast,False,False,P35207,12,0.0,SKI2,Antiviral helicase SKI2 (EC 3.6.4.13) (Superkiller protein 2),3D-structure;Antiviral defense;ATP-binding;Cytoplasm;DNA-binding;Helicase;Hydrolase;Nucleotide-binding;Phosphoprotein;Reference proteome;RNA-binding;Translation regulation,"FUNCTION: RNA helicase component of the SKI complex involved in 3'-mRNA degradation pathway. Represses dsRNA virus propagation by specifically blocking translation of viral mRNAs, perhaps recognizing the absence of CAP or poly(A). Essential for cell growth only in the presence of M1 replicon. {ECO:0000269|PubMed:10611222, ECO:0000269|PubMed:10744028, ECO:0000269|PubMed:10922069, ECO:0000269|PubMed:11532933, ECO:0000269|PubMed:11720286, ECO:0000269|PubMed:12769863, ECO:0000269|PubMed:14671320, ECO:0000269|PubMed:363683, ECO:0000269|PubMed:6371496, ECO:0000269|PubMed:7739552, ECO:0000269|PubMed:7739557, ECO:0000269|PubMed:8321235, ECO:0000269|PubMed:9482746}.",True
Q03429,0.633557564449915,0.7364509270090688,11,"12,15,16,19,20,23,29,33",0.8602848353018819,4.753002257131287,95.21857142857142,yeast,False,False,Q03429,13,0.0,MZM1,"Mitochondrial zinc maintenance protein 1, mitochondrial (Altered inheritance of mitochondria protein 8) (Found in mitochondrial proteome protein 36)",Chaperone;Mitochondrion;Reference proteome;Transit peptide,"FUNCTION: Assembly factor required for Rieske Fe-S protein RIP1 incorporation into the cytochrome b-c1 (CIII) complex. Functions as a chaperone, binding to this subunit within the mitochondrial matrix and stabilizing it prior to its translocation and insertion into the late CIII dimeric intermediate within the mitochondrial inner membrane. Modulates the mitochondrial matrix zinc pool. {ECO:0000269|PubMed:20404342, ECO:0000269|PubMed:21807901}.",False
Q99315,0.6328341621923519,0.7841254887146487,187,"1112,1113,1114,1117,1148,1149,1150,1152,1273,1276,1277,1279,1280,1283,1406",0.8070572520601313,26.27824299084241,81.51375,yeast,False,False,Q7LHG5,14,0.0,TY3B-G,Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)],3D-structure;Acetylation;Aspartyl protease;ATP-binding;Cytoplasm;DNA integration;DNA recombination;DNA-binding;DNA-directed DNA polymerase;Endonuclease;Hydrolase;Magnesium;Metal-binding;Multifunctional enzyme;Nuclease;Nucleotide-binding;Nucleotidyltransferase;Nucleus;Protease;Reference proteome;Ribosomal frameshifting;RNA-binding;RNA-directed DNA polymerase;Transferase;Transposable element;Viral release from host cell;Virion maturation;Zinc;Zinc-finger,"FUNCTION: [Capsid protein]: Capsid protein (CA) is the structural component of the virus-like particle (VLP), forming the shell that encapsulates the genomic RNA-nucleocapsid complex.; FUNCTION: [Nucleocapsid protein p11]: Nucleocapsid protein p11 (NC) forms the nucleocore that coats the retro-elements dimeric RNA. Binds these RNAs through its zinc fingers (By similarity). Promotes primer tRNA(i)-Met annealing to the multipartite primer-binding site (PBS), dimerization of Ty3 RNA and initiation of reverse transcription. {ECO:0000250, ECO:0000269|PubMed:10593967, ECO:0000269|PubMed:1371165, ECO:0000269|PubMed:2159534, ECO:0000269|PubMed:7515969}.; FUNCTION: [Ty3 protease]: The aspartyl protease (PR) mediates the proteolytic cleavages of the Gag and Gag-Pol polyproteins after assembly of the VLP.; FUNCTION: [Reverse transcriptase/ribonuclease H]: Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that catalyzes the conversion of the retro-elements RNA genome into dsDNA within the VLP. The enzyme displays a DNA polymerase activity that can copy either DNA or RNA templates, and a ribonuclease H (RNase H) activity that cleaves the RNA strand of RNA-DNA heteroduplexes during plus-strand synthesis and hydrolyzes RNA primers. The conversion leads to a linear dsDNA copy of the retrotransposon that includes long terminal repeats (LTRs) at both ends.; FUNCTION: [Integrase p61]: Integrase (IN) targets the VLP to the nucleus, where a subparticle preintegration complex (PIC) containing at least integrase and the newly synthesized dsDNA copy of the retrotransposon must transit the nuclear membrane. Once in the nucleus, integrase performs the integration of the dsDNA into the host genome.",True
P52918,0.6234312210051698,0.759801320603829,121,"419,447,450,451,454,455,458,509,512,513,516",0.8205187383850778,22.383968602282195,93.9088888888889,yeast,False,False,P52918,15,0.0,MSN5,Protein MSN5,3D-structure;Reference proteome,,False
P04710,0.6167960167816079,0.7160012772809821,12,"35,38,39,86,133,140,143,243,244,285",0.861445414069502,18.56272469534902,95.358,yeast,False,False,B0G159,16,0.0,AAC1,"ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (Adenine nucleotide translocator 1) (ANT 1)",Antiport;ATP-binding;Membrane;Mitochondrion;Mitochondrion inner membrane;Nucleotide-binding;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport,"FUNCTION: ADP:ATP antiporter that mediates import of ADP into the mitochondrial matrix for ATP synthesis, and export of ATP out to fuel the cell (PubMed:2167309). Cycles between the cytoplasmic-open state (c-state) and the matrix-open state (m-state): operates by the alternating access mechanism with a single substrate-binding site intermittently exposed to either the cytosolic (c-state) or matrix (m-state) side of the inner mitochondrial membrane (By similarity). {ECO:0000250|UniProtKB:G2QNH0, ECO:0000269|PubMed:2167309}.",True
P25374,0.6083340323086054,0.6889909521006327,52,"158,160,161,163,286,311,312,313,314,316,317,318,319,330,332",0.8829347184515034,7.983447072357428,97.4925,yeast,False,False,Q96I15,17,0.0,NFS1,Cysteine desulfurase (EC 2.8.1.7) (tRNA-splicing protein SPL1),Direct protein sequencing;Iron;Iron-sulfur;Metal-binding;Mitochondrion;Nucleus;Pyridoxal phosphate;Reference proteome;Transferase;Transit peptide;tRNA processing,"FUNCTION: Catalyzes the removal of elemental sulfur from cysteine to produce alanine (PubMed:15220327). It supplies the inorganic sulfur for iron-sulfur (Fe-S) clusters (PubMed:10406803, PubMed:10551871, PubMed:15220327, PubMed:31040179). Plays a role in both tRNA-processing and mitochondrial metabolism (PubMed:15220327). Involved in the 2-thio-modification of both 5-carboxymethylaminomethyl-2-thiouridine in mitochondrial tRNAs and 5-methoxycarbonylmethyl-2-thiouridine (mcm5s2U) in cytoplasmic tRNAs (PubMed:14722066, PubMed:15220327, PubMed:8444805). {ECO:0000269|PubMed:10406803, ECO:0000269|PubMed:10551871, ECO:0000269|PubMed:14722066, ECO:0000269|PubMed:15220327, ECO:0000269|PubMed:31040179, ECO:0000269|PubMed:8444805}.",False
